"Phase","Code","File","utt_dur","F0_max","F0_min","F0_mean","F0_SD","F0_range","Int_max","Int_min","Int_mean","Int_SD","Int_range","Faculty","Mod1A","Mod2A","Mod3A","Mod4A","Mod5A","Mod1B","Mod2B","Mod3B","Mod4B","Mod5B","Mod1","Mod2","Mod3","Mod4","Mod5","scoreA","scoreB","score","Arm","Group"
"train","D16","D16_ArmC4_train_processed.wav",526.5662925,343.2264371,197.9018301,270.1362761,40.07630578,139.5453034,78.62477309,35.3980329,65.42986117,10.68685348,42.14387522,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",754.8804612,332.9139126,198.1969648,269.3778712,48.19008843,133.5369276,81.64336873,34.475121,73.74778276,12.0067262,46.0264235,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1305.599194,336.8333101,78.59851743,257.4091486,59.18598861,257.2347902,81.31935356,37.97070851,71.39877271,9.320755487,43.02944646,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1506.495834,253.7222501,144.4599544,197.7492087,23.85863782,101.9118753,78.14431423,32.42783196,61.26981367,11.05073878,45.3480139,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1153.361764,340.4519486,144.4459443,261.1017455,35.64015134,195.8649927,81.27065535,34.5240127,68.64308689,11.81801713,46.2949119,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",4758.282212,343.890623,87.75736517,223.2292171,45.050643,255.7713107,81.71723056,30.01691549,63.58372678,16.28072051,51.6812316,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",837.3367316,232.4574498,160.6776183,203.2222854,12.44365772,68.5746685,78.63690987,51.60984316,70.10650444,6.879528504,25.47358205,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",651.7567822,287.8313073,182.1389728,228.4538564,29.37804737,104.7037146,78.5046343,31.0629992,64.93576989,15.82341858,47.01691241,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",587.9172796,203.1608586,166.5765173,185.311849,9.701597604,33.898066,76.68204769,32.49302047,64.48590712,11.28107698,42.43399172,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1143.630916,223.1269108,82.63612085,181.6322114,38.27736723,140.0693592,78.55646795,36.09447956,63.63311938,10.95740187,41.70552862,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",745.8995496,280.0352549,152.7820229,201.0664548,39.15768904,126.950116,78.70320347,43.31394722,68.41339291,8.611110387,35.71747671,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",245.7850296,239.4682753,164.99396,206.9537692,19.7449385,72.2408162,79.87324281,55.63118846,72.63886894,7.376904857,24.86662016,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",3347.454682,476.2553453,145.3281952,195.1126711,49.58017414,330.0303022,78.76901853,30.44500796,61.14997384,12.38456121,48.02924157,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",2696.617281,390.9556446,149.5387315,260.0194656,63.7312962,236.5403574,82.23960094,31.73453893,69.51322644,10.70910685,49.91810516,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",2029.804119,355.6652036,169.0599263,243.5652552,41.85570927,168.4970422,82.01631581,31.87407016,68.4455006,11.88577929,49.65545984,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",2114.679063,408.4024252,163.9366105,292.80115,63.50166167,244.2052218,82.96378117,29.70638755,69.31157246,12.49185555,52.58102056,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",942.9116732,318.6315144,172.0701362,218.2059032,38.6620389,146.2251093,79.1627613,37.68751888,68.93797856,9.23258545,39.35136814,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1872.619011,380.8376742,83.98151174,228.6301921,62.68664128,294.3947326,83.14037925,31.17189794,62.66054287,12.16940115,51.12797333,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1959.615873,424.22747,186.3055978,269.5976865,58.08725172,236.4669888,81.618446,32.6062745,67.51751442,11.44276768,48.6402779,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",713.9716743,261.6123549,162.0991966,209.3227464,22.28253778,99.4783311,75.01717903,30.75485083,62.69459712,11.86508479,44.14663809,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1156.155129,255.4566926,109.8364187,200.1323046,29.51244828,145.5317452,77.48124994,30.62765639,64.55322208,11.74814982,46.46200606,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",917.3247889,312.8554921,77.74795479,223.8615587,46.0654041,233.7623943,80.32487834,36.72480541,65.56799449,10.28246534,41.89234384,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",828.7176172,283.7829654,135.6821457,218.4535276,34.91260148,143.3697698,78.74150637,31.39099554,66.68241854,11.98733036,47.01822194,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",2616.916964,433.539138,186.7116121,285.9669334,63.00722329,244.7518954,82.55016088,30.60385052,68.39517187,10.03641589,51.42289802,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1123.817472,353.0848973,164.9368331,259.408064,39.99417632,185.0237995,81.60507061,37.68527979,68.53373768,10.15472874,43.42667506,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1112.834572,294.8354347,166.1793202,228.8396189,32.63028414,128.4931827,78.81974657,38.03776797,66.94759168,9.848334149,40.06852796,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1726.035952,314.3169683,164.4775542,229.5774417,37.62077101,148.8594128,80.67184,48.08827564,67.87242588,7.239711809,32.65318762,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",3589.186629,548.3238147,100.252705,226.1965512,71.42974967,446.8599588,81.17081581,30.39876292,61.17655518,14.55076372,50.59879744,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",2593.347069,344.1244102,76.89723494,199.1340379,47.41799548,267.2271753,80.39187315,30.45747158,62.11055181,11.06125464,49.41032205,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",890.6145143,245.1977442,81.54604722,173.0877186,33.93607687,159.3033362,76.56497363,30.98249809,57.64995069,12.35676871,45.33663891,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",765.0678843,276.6564161,135.9134787,228.5069876,41.09004628,140.0973962,78.12316193,39.33708393,67.10736411,9.177984498,41.57446629,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",2412.874628,326.63882,169.2379306,248.6266659,40.21176472,157.3080006,80.01504821,30.65632509,67.3904339,11.32344451,48.97371542,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1374.154303,312.1959031,162.5611301,243.9735578,37.16701256,149.5551171,81.34462756,38.66789991,65.9157677,12.59786742,42.59367796,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1576.884488,454.8427328,184.8289714,292.5309856,59.32369054,259.8749066,82.05667176,30.27833225,62.24022856,18.23001912,51.47628601,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1242.108425,364.2967339,182.0684715,265.8880918,60.42921647,182.0583166,82.93488607,39.93011305,71.35209367,9.63954381,43.2652735,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",826.9259952,285.5813679,167.2597217,223.3405592,24.99246102,118.2336412,79.6057232,31.25945826,65.67856403,13.62677982,47.71199141,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",3299.272786,323.1978785,96.77833155,249.3891134,48.14030497,225.4816106,81.41277607,30.22913798,58.90306977,17.74638672,51.04010741,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1434.39491,356.6368965,212.9922185,269.6382337,39.84914676,142.5105498,80.79124643,30.30261795,66.85932862,12.83993717,50.34741417,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1697.246816,279.4789883,78.66675824,210.051496,42.5628669,200.5225995,81.57090587,30.40342866,63.78264931,13.03416601,51.1089746,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1760.881167,251.7768121,78.81185979,181.0429331,24.91313662,161.5792803,73.99828726,30.90216498,59.77544891,10.15452396,42.83476189,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",953.636713,313.067119,110.9375744,224.2378848,38.04155712,191.9071034,75.72775903,45.63222659,62.12715419,8.754998336,29.56814265,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1402.851945,342.1819536,162.2708167,267.2682554,44.17271728,179.776813,78.71794065,30.4538831,67.4081072,9.062254304,48.1452118,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",2311.976724,339.1478906,159.1093954,207.3231746,34.61765781,176.8239518,77.4902948,30.59937958,64.78270486,8.919237906,46.82481541,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",2527.579636,320.3900288,144.8117516,246.0632282,46.10718551,174.8625422,76.18140004,30.43064003,63.78740467,12.18645262,45.61665961,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",3689.565586,571.6117527,144.5993295,204.2820469,41.73385721,425.3077769,78.72641537,30.47219991,59.25002022,13.05271744,48.08385751,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1066.628742,297.987889,169.4372723,214.6811391,39.9690302,127.4535719,74.66844981,31.3835891,65.70586526,8.067297433,42.74039547,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",3501.553211,299.9889458,137.3742806,199.2660069,34.51307594,162.3238442,75.74686137,30.60531199,59.64510449,9.317610854,44.93860951,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1916.093946,265.918088,165.1880727,210.7173106,30.29738649,100.25493,70.6664642,30.44538285,62.91814842,8.159320374,39.97245684,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1119.526524,265.2277312,150.8691572,219.5193784,26.88799387,112.0976605,71.69473493,33.97873421,62.53822513,9.641524431,38.49211616,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",807.49918,220.3956236,157.0521118,175.6250002,12.8424793,61.7107765,72.03459651,41.81023371,62.62565516,6.771103797,30.90296154,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",3561.691855,258.8467747,137.5483512,184.8616849,19.50884832,115.1766007,72.86994435,30.49298093,59.05450076,10.364053,42.32558668,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",580.7222121,290.7418985,173.2918425,233.7945142,42.72615007,113.9675214,76.42586985,32.68374302,64.51004775,11.85314357,43.03194392,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",825.8912262,309.9811552,77.7839027,201.3259729,63.95749558,231.6030145,74.05857312,30.78157532,59.32177104,10.25657715,43.04015395,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",4311.248398,540.0818811,77.29696778,232.4258831,60.65122127,462.7849133,81.69188891,30.65977895,66.75727783,11.9529511,50.76994393,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",673.5701987,312.3041429,207.7453442,273.8937609,20.36324127,98.4175887,79.37028622,50.37710469,73.3990359,5.090464902,29.03123225,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",806.0758116,244.9569089,139.3317491,193.4841848,31.02957855,105.1308562,80.90676998,43.82551858,69.05675821,8.961489411,35.96976345,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",901.7743098,296.2263015,77.7045447,182.4260568,82.5152618,218.1383403,80.46064586,40.68061632,66.46791069,9.524302745,39.09545998,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1096.938577,315.7675731,162.4651533,226.0267719,54.07878209,152.4961572,79.11089266,30.57027079,65.08279652,11.32873894,48.35908217,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1880.974446,298.5648688,75.24180591,226.6029376,52.52132278,213.7809066,80.31253259,30.41305272,69.23009575,9.291991636,49.57806142,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",773.3740234,342.4828442,104.5946181,275.3194912,61.68485613,236.2948032,81.66953429,48.35248702,72.62466729,8.41831058,35.26601303,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1619.654231,348.4823251,212.9023442,273.2860236,31.24204766,133.9832999,81.52547332,30.4779257,66.73518055,15.96100115,50.60141442,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",3653.245681,362.7183773,151.8088675,225.0159043,53.43540539,207.4779824,81.86603962,30.4391722,61.53916676,14.76251021,51.29593785,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",3914.276268,379.1542042,75.72108353,257.638959,67.94052996,303.0462538,82.93070309,30.29856721,61.44674202,16.62242744,52.37143013,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",681.0089542,225.4517653,84.49677613,169.2184557,41.73679088,139.7307987,73.75882258,31.2399116,57.28282836,10.2642577,41.90214823,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",472.6135482,327.1315931,225.1831018,291.3804619,25.76235583,99.5725979,76.68765728,40.93769865,57.81669878,12.86183535,36.84126323,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",2034.338336,391.5584246,80.21812854,249.7319188,68.61912588,311.2407915,80.97732596,31.22610609,67.48201965,10.41265466,48.89237944,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1020.102238,305.194008,153.9944313,236.2388735,38.56284777,149.1901348,80.15927378,39.64595831,67.20474305,11.00227476,38.06171922,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1836.866097,306.9247897,152.5885565,244.991661,40.55989142,153.9332413,81.28164785,30.62295759,65.34883656,14.3388319,50.60821677,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",2259.529578,449.8298551,164.7113843,232.1524731,40.2555904,259.7300078,81.02083829,32.21031116,69.87939321,9.871486448,48.03765503,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1270.403813,347.6642939,198.2377465,263.4653783,43.98553765,146.6412614,78.92446031,30.31892679,67.19341235,12.16474104,48.10966143,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1392.907046,334.2010373,211.6355652,257.0999688,38.60196226,122.1809526,81.80665958,34.25103221,70.40124572,11.10040985,47.27895965,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",7783.448091,366.4526724,95.99085903,235.9663097,45.29403945,265.7802271,81.99159372,30.25722672,66.18179717,15.03526972,51.56143774,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",2340.674425,338.2796698,88.00089945,237.8914555,61.32480543,247.9652358,81.54421537,30.47530083,68.50428309,10.97825765,50.44044831,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",3718.909884,393.4565605,70.44148282,211.5184977,45.21326797,291.4872928,83.6694628,30.47107828,67.48164741,10.85376651,52.6770349,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1363.927677,328.7893062,81.86012325,265.0430507,63.06414204,243.2770446,78.55087772,40.04295483,70.22818321,8.641218363,37.97485584,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1559.436929,352.7008362,156.8642601,246.8468644,54.00346554,186.8722584,79.91229713,30.36675702,66.80593888,13.27564801,49.27701771,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",618.7887944,309.8631926,159.1590486,213.5320677,36.14445124,150.704144,81.12140242,31.20301577,69.77244678,10.00290098,49.86398779,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1501.496316,259.8064618,137.1126655,191.7348942,31.38997099,121.3316255,81.21065515,36.95096787,62.99582253,9.778880768,43.55194219,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D16","D16_ArmC4_train_processed.wav",1593.995932,319.5774974,80.5645058,234.8739823,58.14211067,236.8228385,81.20622277,31.38449428,67.67922744,11.38823489,48.91018772,"Doctor",14,12,23,16,10,17,16,21,18,11,15.5,14,22,17,10.5,75,83,79,"C4","C"
"train","D24","D24_ArmB1_train_processed.wav",3448.337616,273.693745,71.27863928,116.539815,58.44453448,193.5231174,80.0764701,35.25503591,65.0475741,7.713442842,47.23549045,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",2960.262119,267.145995,74.54098559,123.4205075,51.86501639,191.7739937,80.89610058,58.11524902,72.53782485,6.015791404,22.58361952,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",1657.103872,238.8603837,79.18328869,142.7128963,54.82367741,157.844385,79.53428641,56.29704964,71.48035056,5.04659884,26.3685799,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",1891.369118,127.4043275,74.39503547,89.08590605,9.548645352,47.64399294,77.08743408,59.81259688,68.7369222,4.723032398,17.28702334,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",1058.337687,223.0524387,77.74477673,120.4765644,48.83676534,144.5886845,76.2785295,38.1397056,69.30042861,6.55382951,37.09123822,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",1646.614074,259.0675335,74.8738694,171.159686,63.03805163,182.8030303,86.84224764,57.33937434,73.83464432,8.26465278,30.86863466,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",1136,260.0729558,75.76607349,171.5736025,59.67277765,179.7244176,77.34305806,55.3642289,69.41442246,6.124402472,23.42434677,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",1886.790348,259.9913299,74.85331305,167.3625536,61.42064135,184.5076861,80.64858885,60.1614422,71.92205332,6.100547411,21.34942439,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",1181.616452,245.0097156,74.98850394,160.8924873,70.09450143,167.8995233,82.63138191,58.11440472,68.809163,7.51906006,24.3870744,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",2501.025981,291.605228,74.49604213,125.8334452,67.78832747,216.3519312,82.47241341,59.42989601,69.92141356,5.601106548,22.91755098,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",2080.846766,292.3935147,75.40463977,150.5489052,65.98126467,212.9958472,79.827721,57.95591598,71.64632993,4.934022985,21.99659701,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",1663.755907,502.2451603,77.3562276,224.0582333,80.32539087,422.0330193,83.12057264,58.9669003,76.08878316,5.769924713,23.87202721,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",3307.535633,262.8224151,75.12036874,140.7032387,60.82223198,186.477503,81.19339642,58.97436624,70.30012871,6.158946461,25.53934424,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",5129.997061,306.3026722,73.53159492,150.0728043,68.25807025,225.7377095,82.82213473,59.70397759,72.62457321,5.667317468,25.43554825,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",1155.403614,228.0917747,75.15183738,178.1722368,47.70885063,152.5726334,83.40237908,52.31342606,73.17145316,7.091333627,31.61967041,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",2232.005226,271.3716742,73.03159513,128.1276645,67.26239173,195.6657271,82.85042791,59.24476989,72.63909836,5.840495817,23.42603991,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",628.8050403,106.8482462,78.9430843,98.49913288,5.138217329,26.4001018,73.99539629,47.71712344,68.68856393,4.920737829,28.08268764,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
"train","D24","D24_ArmB1_train_processed.wav",1901.969295,298.4783991,75.97832398,163.9282461,81.63922549,222.1682765,81.19702885,54.41682765,72.01403719,6.504782251,28.54494756,"Doctor",5,7,7,10,4,7,8,12,12,8,6,7.5,9.5,11,6,33,47,40,"B1","B"
